1,0,651.0594482421875,356.2413024902344,329.8274841308594,140.3974151611328
2,0,650.2853393554688,356.2193908691406,332.3762512207031,142.50115966796875
3,0,650.999755859375,355.63140869140625,334.9679260253906,144.27354431152344
4,0,651.6952514648438,355.2471618652344,333.75299072265625,143.2592010498047
5,0,654.1716918945312,356.4364929199219,331.4246826171875,142.8656768798828
6,0,655.2153930664062,357.73248291015625,333.9288635253906,140.48800659179688
7,0,656.1217041015625,357.93377685546875,331.632568359375,140.92587280273438
8,0,654.660400390625,357.6446838378906,329.85089111328125,141.05593872070312
9,0,654.94482421875,357.3685302734375,334.8554992675781,140.25051879882812
10,0,655.578369140625,357.5375671386719,335.0295715332031,140.85650634765625
11,0,655.7279052734375,357.2388610839844,335.5265197753906,140.73194885253906
12,0,655.2654418945312,356.1742248535156,338.0979919433594,140.61790466308594
13,0,656.550537109375,356.1228332519531,338.3246765136719,141.4796142578125
14,0,657.2841186523438,356.9591369628906,338.5621337890625,142.22201538085938
15,0,657.7861328125,357.2279357910156,340.13275146484375,142.28875732421875
16,0,657.8787841796875,357.17803955078125,341.8110656738281,141.9047088623047
17,0,658.37060546875,356.759765625,343.01806640625,143.10260009765625
18,0,658.6314086914062,356.7727966308594,341.1860656738281,141.69183349609375
19,0,670.01123046875,358.1124267578125,337.0809326171875,147.67201232910156
20,0,670.4656372070312,358.43536376953125,336.28155517578125,148.0129852294922
21,0,658.8702392578125,357.28228759765625,333.6860656738281,144.7431182861328
22,0,659.1583862304688,357.5265808105469,336.25018310546875,143.8232879638672
23,0,659.0127563476562,356.31573486328125,337.75140380859375,142.99208068847656
24,0,659.4646606445312,355.9595947265625,340.3853759765625,140.81692504882812
25,0,659.3844604492188,356.8213806152344,339.1949768066406,138.51040649414062
26,0,670.4341430664062,358.4420471191406,344.1339111328125,142.20095825195312
27,0,670.3600463867188,357.3516540527344,347.8820495605469,142.32835388183594
28,0,658.7738037109375,355.21160888671875,341.36419677734375,137.84068298339844
29,0,670.744384765625,357.20477294921875,355.9574279785156,144.55938720703125
30,0,658.0950317382812,355.4022216796875,339.47210693359375,139.4332275390625
31,0,670.60693359375,358.4514465332031,353.4109802246094,147.08860778808594
32,0,670.68505859375,358.576904296875,351.620849609375,147.45770263671875
33,0,670.337158203125,357.6666564941406,351.5817565917969,147.57559204101562
34,0,670.1295166015625,357.82611083984375,350.9557189941406,146.49742126464844
35,0,669.9615478515625,358.5403137207031,350.13385009765625,145.8118438720703
36,0,670.0528564453125,357.8022766113281,349.5543212890625,146.52154541015625
37,0,670.0594482421875,358.00714111328125,352.134765625,148.00363159179688
38,0,670.4813232421875,358.72344970703125,352.6658020019531,146.5134735107422
39,0,670.63427734375,358.8687438964844,357.07330322265625,144.6565704345703
40,0,670.6227416992188,359.1058044433594,352.2524108886719,141.67295837402344
41,0,670.5061645507812,359.36920166015625,348.0024719238281,143.01583862304688
42,0,670.4453125,359.0018005371094,348.2617492675781,142.00794982910156
43,0,670.4337768554688,358.5483093261719,348.71661376953125,142.6033477783203
44,0,670.498779296875,358.75396728515625,352.910888671875,143.5459747314453
45,0,671.0234985351562,358.43597412109375,353.6641540527344,143.1809844970703
46,0,670.9478759765625,358.2037353515625,351.55218505859375,142.75453186035156
47,0,671.7052612304688,359.02288818359375,348.9053955078125,142.1505889892578
48,0,671.7705688476562,358.3550109863281,353.4879455566406,142.65493774414062
49,0,671.9485473632812,358.2202453613281,351.5986022949219,143.56166076660156
50,0,671.7022094726562,357.9989013671875,351.867919921875,144.27108764648438
51,0,671.3306884765625,357.4918518066406,351.2823486328125,145.56460571289062
52,0,671.625244140625,356.5110778808594,350.01513671875,145.07986450195312
53,0,671.3389282226562,356.2044372558594,350.71893310546875,144.48109436035156
54,0,670.9776000976562,356.20074462890625,349.02520751953125,144.50221252441406
55,0,671.5293579101562,355.26580810546875,349.2484130859375,143.58457946777344
56,0,671.4197387695312,355.6388854980469,347.7430114746094,142.6981658935547
57,0,671.1853637695312,355.5315246582031,346.95440673828125,143.36473083496094
58,0,671.103271484375,355.46441650390625,343.4425964355469,143.24180603027344
59,0,670.8638916015625,355.5009765625,343.2367248535156,143.0846405029297
60,0,671.1004638671875,356.0275573730469,342.326171875,142.66433715820312
61,0,671.2311401367188,356.2226257324219,340.51580810546875,143.319580078125
62,0,671.1876220703125,356.41265869140625,340.6297607421875,143.2528839111328
63,0,671.059326171875,356.1116027832031,339.8243408203125,143.0796661376953
64,0,671.0465087890625,356.7017517089844,336.7671813964844,141.79103088378906
65,0,670.9695434570312,356.6334228515625,340.2013854980469,141.54458618164062
66,0,671.0287475585938,356.8372802734375,342.29119873046875,142.80438232421875
67,0,670.9227905273438,356.1048583984375,343.9779968261719,141.0380096435547
